Dicofre,Freguesia,Concelho,Distrito,TAA,AREA_EA_Ha,AREA_T_Ha,Des_Simpli
"090403",Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,GUARDA,ÁREA PRINCIPAL,3294.34,3294.34,Castelo Rodrigo
"011320",União das freguesias de Nogueira do Cravo e Pindelo,OLIVEIRA DE AZEMÉIS,AVEIRO,ÁREA PRINCIPAL,1254.22,1254.22,Nogueira do Cravo e Pindelo
"011906",Macieira de Cambra,VALE DE CAMBRA,AVEIRO,ÁREA PRINCIPAL,1805.30,1805.30,Macieira de Cambra
"011910","União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho",VALE DE CAMBRA,AVEIRO,ÁREA PRINCIPAL,1328.55,1328.55,"Vila Chã, Codal e Vila Cova de Perrinho"
"090905",Coriscada,MÊDA,GUARDA,ÁREA PRINCIPAL,2518.76,2518.76,Coriscada
"180312",Mões,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,4414.82,4414.82,Mões
"180317",Pepim,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,1193.46,1193.46,Pepim
"091331","União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho",TRANCOSO,GUARDA,ÁREA PRINCIPAL,2939.48,2939.48,"Torre do Terrenho, Sebadelhe da Serra e Terrenho"
"181801",Arnas,SERNANCELHE,VISEU,ÁREA PRINCIPAL,2125.36,2125.36,Arnas
"090419",União das freguesias de Almofala e Escarigo,FIGUEIRA DE CASTELO RODRIGO,GUARDA,ÁREA PRINCIPAL,4733.67,4733.67,Almofala e Escarigo
"010935","União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo",SANTA MARIA DA FEIRA,AVEIRO,ÁREA SECUNDÁRIA,9.92,2336.21,"Santa Maria da Feira, Travanca, Sanfins e Espargo"
"181810",Granjal,SERNANCELHE,VISEU,ÁREA PRINCIPAL,1372.83,1372.83,Granjal
"181811",Lamosa,SERNANCELHE,VISEU,ÁREA PRINCIPAL,1322.10,1322.10,Lamosa
"011301",Carregosa,OLIVEIRA DE AZEMÉIS,AVEIRO,ÁREA PRINCIPAL,1181.73,1181.73,Carregosa
"010936",União das freguesias de São Miguel do Souto e Mosteirô,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,1380.26,1380.26,São Miguel do Souto e Mosteirô
"011601",São João da Madeira,SÃO JOÃO DA MADEIRA,AVEIRO,ÁREA PRINCIPAL,794.30,794.30,São João da Madeira
"011305",Macieira de Sarnes,OLIVEIRA DE AZEMÉIS,AVEIRO,ÁREA PRINCIPAL,386.89,386.89,Macieira de Sarnes
"180327",União das freguesias de Reriz e Gafanhão,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,2261.94,2261.94,Reriz e Gafanhão
"090421","União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia",FIGUEIRA DE CASTELO RODRIGO,GUARDA,ÁREA PRINCIPAL,5772.55,5772.55,"Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia"
"091310",Guilheiro,TRANCOSO,GUARDA,ÁREA PRINCIPAL,1367.93,1367.93,Guilheiro
"010908",Fornos,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,313.64,313.64,Fornos
"181802",Carregal,SERNANCELHE,VISEU,ÁREA PRINCIPAL,2076.71,2076.71,Carregal
"011509","União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã",OVAR,AVEIRO,ÁREA PRINCIPAL,8639.67,8639.67,"Ovar, S. João, Arada e S. Vicente de Pereira Jusã"
"010407",Chave,AROUCA,AVEIRO,ÁREA PRINCIPAL,1090.53,1090.53,Chave
"010415",Rossas,AROUCA,AVEIRO,ÁREA PRINCIPAL,1111.18,1111.18,Rossas
"010902",Arrifana,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,529.47,529.47,Arrifana
"010420",Várzea,AROUCA,AVEIRO,ÁREA PRINCIPAL,179.10,179.10,Várzea
"180723",União das freguesias de Peva e Segões,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,2464.40,2464.40,Peva e Segões
"011302",Cesar,OLIVEIRA DE AZEMÉIS,AVEIRO,ÁREA PRINCIPAL,542.77,542.77,Cesar
"180322",São Joaninho,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,805.70,805.70,São Joaninho
"181622",União das freguesias de São Martinho das Moitas e Covas do Rio,SÃO PEDRO DO SUL,VISEU,ÁREA PRINCIPAL,5368.11,5368.11,São Martinho das Moitas e Covas do Rio
"010419",Urrô,AROUCA,AVEIRO,ÁREA PRINCIPAL,1078.75,1078.75,Urrô
"010414",Moldes,AROUCA,AVEIRO,ÁREA PRINCIPAL,2800.51,2800.51,Moldes
"010424",União das freguesias de Covelo de Paivó e Janarde,AROUCA,AVEIRO,ÁREA PRINCIPAL,4437.70,4437.70,Covelo de Paivó e Janarde
"011303",Fajões,OLIVEIRA DE AZEMÉIS,AVEIRO,ÁREA PRINCIPAL,812.22,812.22,Fajões
"090902",Barreira,MÊDA,GUARDA,ÁREA PRINCIPAL,2572.67,2572.67,Barreira
"010914",Milheirós de Poiares,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,786.51,786.51,Milheirós de Poiares
"182206",Vila Cova à Coelheira,VILA NOVA DE PAIVA,VISEU,ÁREA PRINCIPAL,3203.00,3203.00,Vila Cova à Coelheira
"011504",Maceda,OVAR,AVEIRO,ÁREA PRINCIPAL,1607.96,1607.96,Maceda
"180304",Castro Daire,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,3252.82,3252.82,Castro Daire
"010904",Escapães,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,430.40,430.40,Escapães
"181817",Vila da Ponte,SERNANCELHE,VISEU,ÁREA PRINCIPAL,1276.73,1276.73,Vila da Ponte
"090908",Marialva,MÊDA,GUARDA,ÁREA PRINCIPAL,1920.63,1920.63,Marialva
"090919","União das freguesias de Vale Flor, Carvalhal e Pai Penela",MÊDA,GUARDA,ÁREA PRINCIPAL,3464.16,3464.16,"Vale Flor, Carvalhal e Pai Penela"
"182205",Touro,VILA NOVA DE PAIVA,VISEU,ÁREA PRINCIPAL,5016.66,5016.66,Touro
"181821",União das freguesias de Sernancelhe e Sarzeda,SERNANCELHE,VISEU,ÁREA PRINCIPAL,4477.74,4477.74,Sernancelhe e Sarzeda
"182203",Pendilhe,VILA NOVA DE PAIVA,VISEU,ÁREA PRINCIPAL,2418.97,2418.97,Pendilhe
"180707",Caria,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,1671.06,1671.06,Caria
"090408",Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,GUARDA,ÁREA PRINCIPAL,2788.08,2788.08,Figueira de Castelo Rodrigo
"010421",União das freguesias de Arouca e Burgo,AROUCA,AVEIRO,ÁREA PRINCIPAL,1524.41,1524.41,Arouca e Burgo
"011502",Cortegaça,OVAR,AVEIRO,ÁREA PRINCIPAL,922.86,922.86,Cortegaça
"010935","União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo",SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,2326.29,2336.21,"Santa Maria da Feira, Travanca, Sanfins e Espargo"
"181820",União das freguesias de Penso e Freixinho,SERNANCELHE,VISEU,ÁREA PRINCIPAL,1413.50,1413.50,Penso e Freixinho
"090901",Aveloso,MÊDA,GUARDA,ÁREA PRINCIPAL,745.79,745.79,Aveloso
"010933","União das freguesias de Canedo, Vale e Vila Maior",SANTA MARIA DA FEIRA,AVEIRO,ÁREA SECUNDÁRIA,33.29,4369.60,"Canedo, Vale e Vila Maior"
"010413",Mansores,AROUCA,AVEIRO,ÁREA PRINCIPAL,1407.54,1407.54,Mansores
"181806",Faia,SERNANCELHE,VISEU,ÁREA PRINCIPAL,362.59,362.59,Faia
"010922",Romariz,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,1107.99,1107.99,Romariz
"010933","União das freguesias de Canedo, Vale e Vila Maior",SANTA MARIA DA FEIRA,AVEIRO,ÁREA SECUNDÁRIA,31.33,4369.60,"Canedo, Vale e Vila Maior"
"180716",Vila da Rua,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,966.69,966.69,Vila da Rua
"090410",Mata de Lobos,FIGUEIRA DE CASTELO RODRIGO,GUARDA,ÁREA PRINCIPAL,3697.29,3697.29,Mata de Lobos
"180305",Cujó,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,845.97,845.97,Cujó
"010416",Santa Eulália,AROUCA,AVEIRO,ÁREA PRINCIPAL,2304.76,2304.76,Santa Eulália
"180722","União das freguesias de Pêra Velha, Aldeia de Nacomba e Ariz",MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,2917.41,2917.41,"Pêra Velha, Aldeia de Nacomba e Ariz"
"010921",Rio Meão,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,668.33,668.33,Rio Meão
"181202",Beselga,PENEDONO,VISEU,ÁREA PRINCIPAL,1476.57,1476.57,Beselga
"010409",Escariz,AROUCA,AVEIRO,ÁREA PRINCIPAL,1798.46,1798.46,Escariz
"010926",São João de Ver,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,1537.45,1537.45,São João de Ver
"091033",Vale do Côa,PINHEL,GUARDA,ÁREA PRINCIPAL,5219.53,5219.53,Vale do Côa
"180319",Pinheiro,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,1959.57,1959.57,Pinheiro
"011503",Esmoriz,OVAR,AVEIRO,ÁREA PRINCIPAL,916.73,916.73,Esmoriz
"180326",União das freguesias de Picão e Ermida,CASTRO DAIRE,VISEU,ÁREA SECUNDÁRIA,1595.01,1595.01,Picão e Ermida
"180314",Monteiras,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,2113.33,2113.33,Monteiras
"010932",União das freguesias de Caldas de São Jorge e Pigeiros,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,1064.00,1064.00,Caldas de São Jorge e de Pigeiros
"180325",União das freguesias de Parada de Ester e Ester,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,4024.75,4024.75,Parada de Ester e Ester
"090918",Prova e Casteição,MÊDA,GUARDA,ÁREA PRINCIPAL,2602.61,2602.61,Prova e Casteição
"180301",Almofala,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,1859.59,1859.59,Almofala
"181210",União das freguesias de Antas e Ourozinho,PENEDONO,VISEU,ÁREA PRINCIPAL,3006.13,3006.13,Antas e Ourozinho
"180703",Arcozelos,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,950.00,950.00,Arcozelos
"010418",Tropeço,AROUCA,AVEIRO,ÁREA PRINCIPAL,1783.87,1783.87,Tropeço
"181803",Chosendo,SERNANCELHE,VISEU,ÁREA PRINCIPAL,1130.13,1130.13,Chosendo
"010704",Paramos,ESPINHO,AVEIRO,ÁREA PRINCIPAL,587.17,587.17,Paramos
"010919",Paços de Brandão,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,355.62,355.62,Paços de Brandão
"180303",Cabril,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,2201.69,2201.69,Cabril
"090418","União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo",FIGUEIRA DE CASTELO RODRIGO,GUARDA,ÁREA PRINCIPAL,7236.17,7236.17,"Algodres, Vale de Afonsinho e Vilar de Amargo"
"010925",Santa Maria de Lamas,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,375.45,375.45,Santa Maria de Lamas
"180702",Alvite,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,1928.66,1928.66,Alvite
"010411",Fermedo,AROUCA,AVEIRO,ÁREA PRINCIPAL,1110.53,1110.53,Fermedo
"180324",União das freguesias de Mezio e Moura Morta,CASTRO DAIRE,VISEU,ÁREA PRINCIPAL,2265.15,2265.15,Mezio e Moura Morta
"010913",Lourosa,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,577.40,577.40,Lourosa
"180720",Vilar,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,854.43,854.43,Vilar
"010934","União das freguesias de Lobão, Gião, Louredo e Guisande",SANTA MARIA DA FEIRA,AVEIRO,ÁREA SECUNDÁRIA,369.98,2358.22,"Lobão, Gião, Louredo e Guisande"
"010907",Fiães,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,637.82,637.82,Fiães
"010918",São Paio de Oleiros,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,390.53,390.53,São Paio de Oleiros
"091412",Santa Comba,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,3054.18,3054.18,Santa Comba
"180705",Baldos,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,444.18,444.18,Baldos
"010417",São Miguel do Mato,AROUCA,AVEIRO,ÁREA PRINCIPAL,1710.47,1710.47,São Miguel do Mato
"090907",Longroiva,MÊDA,GUARDA,ÁREA PRINCIPAL,4127.81,4127.81,Longroiva
"090917","Mêda, Outeiro de Gatos e Fonte Longa",MÊDA,GUARDA,ÁREA PRINCIPAL,5094.53,5094.53,"Mêda, Outeiro de Gatos e Fonte Longa"
"010901",Argoncilhe,SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,821.34,821.34,Argoncilhe
"180409",Nespereira,CINFÃES,VISEU,ÁREA PRINCIPAL,3599.22,3599.22,Nespereira
"090406",Escalhão,FIGUEIRA DE CASTELO RODRIGO,GUARDA,ÁREA PRINCIPAL,7880.74,7880.74,Escalhão
"180511",Lazarim,LAMEGO,VISEU,ÁREA PRINCIPAL,1653.84,1653.84,Lazarim
"180406",Fornelos,CINFÃES,VISEU,ÁREA PRINCIPAL,1008.06,1008.06,Fornelos
"091401",Almendra,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,5440.65,5440.65,Almendra
"131717",São Félix da Marinha,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,792.90,792.90,São Félix da Marinha
"181507",Riodades,SÃO JOÃO DA PESQUEIRA,VISEU,ÁREA PRINCIPAL,2006.63,2006.63,Riodades
"182013",União das freguesias de Tarouca e Dálvares,TAROUCA,VISEU,ÁREA PRINCIPAL,2191.66,2191.66,Tarouca e Dálvares
"182012",União das freguesias de Granja Nova e Vila Chã da Beira,TAROUCA,VISEU,ÁREA PRINCIPAL,1353.68,1353.68,Granja Nova e Vila Chã da Beira
"180416",Tendais,CINFÃES,VISEU,ÁREA PRINCIPAL,3177.17,3177.17,Tendais
"180510",Lalim,LAMEGO,VISEU,ÁREA PRINCIPAL,721.76,721.76,Lalim
"180721",União das freguesias de Paradinha e Nagosa,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,1209.42,1209.42,Paradinha e Nagosa
"010933","União das freguesias de Canedo, Vale e Vila Maior",SANTA MARIA DA FEIRA,AVEIRO,ÁREA PRINCIPAL,4304.98,4369.60,"Canedo, Vale e Vila Maior"
"131725",União das freguesias de Grijó e Sermonde,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,1298.96,1298.96,Grijó e Sermonde
"180417",Travanca,CINFÃES,VISEU,ÁREA PRINCIPAL,497.47,497.47,Travanca
"180507",Ferreirim,LAMEGO,VISEU,ÁREA PRINCIPAL,552.87,552.87,Ferreirim
"010610","União das freguesias de Raiva, Pedorido e Paraíso",CASTELO DE PAIVA,AVEIRO,ÁREA PRINCIPAL,4937.28,4937.28,"Raiva, Pedorido e Paraíso"
"091416",Touça,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,939.41,939.41,Touça
"181209",Souto,PENEDONO,VISEU,ÁREA PRINCIPAL,1458.41,1458.41,Souto
"091410",Muxagata,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,2653.42,2653.42,Muxagata
"180708",Castelo,MOIMENTA DA BEIRA,VISEU,ÁREA PRINCIPAL,927.74,927.74,Castelo
"010611",União das freguesias de Sobrado e Bairros,CASTELO DE PAIVA,AVEIRO,ÁREA PRINCIPAL,1404.04,1404.04,Sobrado e Bairros
"180104",Cimbres,ARMAMAR,VISEU,ÁREA PRINCIPAL,607.33,607.33,Cimbres
"181207",Penela da Beira,PENEDONO,VISEU,ÁREA PRINCIPAL,1838.47,1838.47,Penela da Beira
"180526","União das freguesias de Bigorne, Magueija e Pretarouca",LAMEGO,VISEU,ÁREA PRINCIPAL,2014.28,2014.28,"Bigorne, Magueija e Pretarouca"
"010602",Fornos,CASTELO DE PAIVA,AVEIRO,ÁREA PRINCIPAL,411.01,411.01,Fornos
"181913",Sendim,TABUAÇO,VISEU,ÁREA PRINCIPAL,2126.34,2126.34,Sendim
"180405",Ferreiros de Tendais,CINFÃES,VISEU,ÁREA PRINCIPAL,1599.57,1599.57,Ferreiros de Tendais
"180408",Moimenta,CINFÃES,VISEU,ÁREA PRINCIPAL,653.58,653.58,Moimenta
"181319",União das freguesias de Ovadas e Panchorra,RESENDE,VISEU,ÁREA PRINCIPAL,2382.12,2382.12,Ovadas e Panchorra
"180418","União das freguesias de Alhões, Bustelo, Gralheira e Ramires",CINFÃES,VISEU,ÁREA PRINCIPAL,3751.70,3751.70,"Alhões, Bustelo, Gralheira e Ramires"
"181902",Arcos,TABUAÇO,VISEU,ÁREA PRINCIPAL,794.35,794.35,Arcos
"182011",União das freguesias de Gouviães e Ucanha,TAROUCA,VISEU,ÁREA PRINCIPAL,894.08,894.08,Gouviães e Ucanha
"131701",Arcozelo,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,849.54,849.54,Arcozelo
"181208",Póvoa de Penela,PENEDONO,VISEU,ÁREA PRINCIPAL,977.48,977.48,Póvoa de Penela
"130405",Lomba,GONDOMAR,PORTO,ÁREA PRINCIPAL,1369.66,1369.66,Lomba
"131731",União das freguesias de Serzedo e Perosinho,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,1196.97,1196.97,Serzedo e Perosinho
"180504",Britiande,LAMEGO,VISEU,ÁREA PRINCIPAL,479.64,479.64,Britiande
"010608",São Martinho de Sardoura,CASTELO DE PAIVA,AVEIRO,ÁREA PRINCIPAL,431.22,431.22,São Martinho de Sardoura
"091403",Cedovim,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,3210.42,3210.42,Cedovim
"091414",Sebadelhe,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,807.86,807.86,Sebadelhe
"180114",São Cosmado,ARMAMAR,VISEU,ÁREA PRINCIPAL,1395.36,1395.36,São Cosmado
"180527","União das freguesias de Cepões, Meijinhos e Melcões",LAMEGO,VISEU,ÁREA PRINCIPAL,1095.91,1095.91,"Cepões, Meijinhos e Melcões"
"010607",Santa Maria de Sardoura,CASTELO DE PAIVA,AVEIRO,ÁREA PRINCIPAL,1006.33,1006.33,Santa Maria de Sardoura
"180414",Souselo,CINFÃES,VISEU,ÁREA PRINCIPAL,917.32,917.32,Souselo
"181312",São Cipriano,RESENDE,VISEU,ÁREA PRINCIPAL,670.38,670.38,São Cipriano
"181908",Longa,TABUAÇO,VISEU,ÁREA PRINCIPAL,682.85,682.85,Longa
"181906",Granja do Tedo,TABUAÇO,VISEU,ÁREA PRINCIPAL,377.15,377.15,Granja do Tedo
"182005",Salzedas,TAROUCA,VISEU,ÁREA PRINCIPAL,883.57,883.57,Salzedas
"131138",Rio Mau,PENAFIEL,PORTO,ÁREA PRINCIPAL,613.32,613.32,Rio Mau
"131134",Sebolido,PENAFIEL,PORTO,ÁREA PRINCIPAL,515.46,515.46,Sebolido
"181317",União das freguesias de Felgueiras e Feirão,RESENDE,VISEU,ÁREA PRINCIPAL,1328.28,1328.28,Felgueiras e Feirão
"181505",Paredes da Beira,SÃO JOÃO DA PESQUEIRA,VISEU,ÁREA PRINCIPAL,2055.56,2055.56,Paredes da Beira
"091407",Horta,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,1006.66,1006.66,Horta
"131729","União das freguesias de Sandim, Olival, Lever e Crestuma",VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,3415.60,3415.60,"Sandim, Olival, Lever e Crestuma"
"181919",União das freguesias de Paradela e Granjinha,TABUAÇO,VISEU,ÁREA PRINCIPAL,905.15,905.15,Paradela e Granjinha
"180111",Santa Cruz,ARMAMAR,VISEU,ÁREA PRINCIPAL,788.20,788.20,Santa Cruz
"091402",Castelo Melhor,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,3677.23,3677.23,Castelo Melhor
"180412",Santiago de Piães,CINFÃES,VISEU,ÁREA PRINCIPAL,1759.15,1759.15,Santiago de Piães
"180415",Tarouquela,CINFÃES,VISEU,ÁREA PRINCIPAL,664.49,664.49,Tarouquela
"180115",São Martinho das Chãs,ARMAMAR,VISEU,ÁREA PRINCIPAL,966.78,966.78,São Martinho das Chãs
"180524",Vila Nova de Souto d'El-Rei,LAMEGO,VISEU,ÁREA PRINCIPAL,878.86,878.86,Vila Nova de Souto d'El-Rei
"180404",Espadanedo,CINFÃES,VISEU,ÁREA PRINCIPAL,530.40,530.40,Espadanedo
"181310",Paus,RESENDE,VISEU,ÁREA PRINCIPAL,1339.68,1339.68,Paus
"131728",União das freguesias de Pedroso e Seixezelo,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,2087.81,2087.81,Pedroso e Seixezelo
"181512",Valongo dos Azeites,SÃO JOÃO DA PESQUEIRA,VISEU,ÁREA PRINCIPAL,455.68,455.68,Valongo dos Azeites
"180410",Oliveira do Douro,CINFÃES,VISEU,ÁREA PRINCIPAL,1412.79,1412.79,Oliveira do Douro
"180110",Queimadela,ARMAMAR,VISEU,ÁREA PRINCIPAL,248.20,248.20,Queimadela
"131105",Canelas,PENAFIEL,PORTO,ÁREA PRINCIPAL,1181.81,1181.81,Canelas
"040406",Poiares,FREIXO DE ESPADA À CINTA,BRAGANÇA,ÁREA PRINCIPAL,4073.54,4073.54,Poiares
"130416",União das freguesias de Melres e Medas,GONDOMAR,PORTO,ÁREA PRINCIPAL,2780.80,2780.80,Melres e Medas
"180523",Várzea de Abrunhais,LAMEGO,VISEU,ÁREA PRINCIPAL,584.88,584.88,Várzea de Abrunhais
"180122",União das freguesias de São Romão e Santiago,ARMAMAR,VISEU,ÁREA PRINCIPAL,693.32,693.32,São Romão e Santiago
"131703",Canelas,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,690.13,690.13,Canelas
"180413",São Cristóvão de Nogueira,CINFÃES,VISEU,ÁREA PRINCIPAL,1815.38,1815.38,São Cristóvão de Nogueira
"180403",Cinfães,CINFÃES,VISEU,ÁREA PRINCIPAL,2542.46,2542.46,Cinfães
"131110",Eja,PENAFIEL,PORTO,ÁREA PRINCIPAL,492.92,492.92,Eja
"181303",Cárquere,RESENDE,VISEU,ÁREA PRINCIPAL,750.49,750.49,Cárquere
"181904",Chavães,TABUAÇO,VISEU,ÁREA PRINCIPAL,944.73,944.73,Chavães
"181318",União das freguesias de Freigil e Miomães,RESENDE,VISEU,ÁREA PRINCIPAL,742.93,742.93,Freigil e Miomães
"180517",Penude,LAMEGO,VISEU,ÁREA PRINCIPAL,1281.70,1281.70,Penude
"131726",União das freguesias de Gulpilhares e Valadares,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,1061.23,1061.23,Gulpilhares e Valadares
"180121",União das freguesias de Aricera e Goujoim,ARMAMAR,VISEU,ÁREA PRINCIPAL,1064.94,1064.94,Aricera e Goujoim
"130732","Alpendorada, Várzea e Torrão",MARCO DE CANAVESES,PORTO,ÁREA PRINCIPAL,1681.92,1681.92,"Alpendorada, Várzea e Torrão"
"180109",Queimada,ARMAMAR,VISEU,ÁREA PRINCIPAL,425.92,425.92,Queimada
"181316",União das freguesias de Anreade e São Romão de Aregos,RESENDE,VISEU,ÁREA PRINCIPAL,983.13,983.13,Anreade e São Romão de Aregos
"181921",União das freguesias de Távora e Pereiro,TABUAÇO,VISEU,ÁREA PRINCIPAL,1193.93,1193.93,Távora e Pereiro
"180509",Figueira,LAMEGO,VISEU,ÁREA PRINCIPAL,455.22,455.22,Figueira
"040404",Ligares,FREIXO DE ESPADA À CINTA,BRAGANÇA,ÁREA PRINCIPAL,4569.22,4569.22,Ligares
"181920",União das freguesias de Pinheiros e Vale de Figueira,TABUAÇO,VISEU,ÁREA PRINCIPAL,1166.21,1166.21,Pinheiros e Vale de Figueira
"131723",Vilar de Andorinho,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,706.51,706.51,Vilar de Andorinho
"131106",Capela,PENAFIEL,PORTO,ÁREA PRINCIPAL,1324.82,1324.82,Capela
"131709",Madalena,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,469.01,469.01,Madalena
"181313",São João de Fontoura,RESENDE,VISEU,ÁREA PRINCIPAL,505.57,505.57,São João de Fontoura
"180525",Lamego (Almacave e Sé),LAMEGO,VISEU,ÁREA PRINCIPAL,2019.78,2019.78,Lamego (Almacave e Sé)
"181314",São Martinho de Mouros,RESENDE,VISEU,ÁREA PRINCIPAL,1440.85,1440.85,São Martinho de Mouros
"181311",Resende,RESENDE,VISEU,ÁREA PRINCIPAL,1187.83,1187.83,Resende
"181516",União das freguesias de Trevões e Espinhosa,SÃO JOÃO DA PESQUEIRA,VISEU,ÁREA PRINCIPAL,3012.63,3012.63,Trevões e Espinhosa
"181517",União das freguesias de Vilarouco e Pereiros,SÃO JOÃO DA PESQUEIRA,VISEU,ÁREA PRINCIPAL,3474.36,3474.36,Vilarouco e Pereiros
"130738",Penha Longa e Paços de Gaiolo,MARCO DE CANAVESES,PORTO,ÁREA PRINCIPAL,1813.72,1813.72,Penha Longa e Paços de Gaiolo
"130221",União das freguesias de Ancede e Ribadouro,BAIÃO,PORTO,ÁREA PRINCIPAL,1436.01,1436.01,Ancede e Ribadouro
"180508",Ferreiros de Avões,LAMEGO,VISEU,ÁREA PRINCIPAL,264.86,264.86,Ferreiros de Avões
"180120",Armamar,ARMAMAR,VISEU,ÁREA PRINCIPAL,1675.46,1675.46,Armamar
"131702",Avintes,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,882.14,882.14,Avintes
"130734",Bem Viver,MARCO DE CANAVESES,PORTO,ÁREA PRINCIPAL,958.58,958.58,Bem Viver
"130414",União das freguesias de Foz do Sousa e Covelo,GONDOMAR,PORTO,ÁREA PRINCIPAL,3023.77,3023.77,Foz do Sousa e Covelo
"180502",Avões,LAMEGO,VISEU,ÁREA PRINCIPAL,487.09,487.09,Avões
"131143",Termas de São Vicente,PENAFIEL,PORTO,ÁREA PRINCIPAL,1020.81,1020.81,Termas de São Vicente
"130739",Sande e São Lourenço do Douro,MARCO DE CANAVESES,PORTO,ÁREA PRINCIPAL,1261.76,1261.76,Sande e São Lourenço do Douro
"131727",União das freguesias de Mafamude e Vilar do Paraíso,VILA NOVA DE GAIA,PORTO,ÁREA PRINCIPAL,1057.50,1057.50,Mafamude e Vilar do Paraíso
"181914",Tabuaço,TABUAÇO,VISEU,ÁREA PRINCIPAL,1074.48,1074.48,Tabuaço
"180101",Aldeias,ARMAMAR,VISEU,ÁREA PRINCIPAL,519.13,519.13,Aldeias
"091405",Custóias,VILA NOVA DE FOZ CÔA,GUARDA,ÁREA PRINCIPAL,1087.03,1087.03,Custóias
"130204",Frende,BAIÃO,PORTO,ÁREA PRINCIPAL,290.01,290.01,Frende
"180520",Sande,LAMEGO,VISEU,ÁREA PRINCIPAL,312.87,312.87,Sande
