Nuts_region_temp,NutsID,region_name,Temp_crop,Area_1989,Area_1999,Area_2009,Area_2019
16J090725_Meios_Fresh vegetables,16J090725,Meios,Fresh vegetables,3,0,0,0
16J090725_Meios_Flowers and ornamental plants,16J090725,Meios,Flowers and ornamental plants,0,0,0,0
16J090725_Meios_Other temporary crops,16J090725,Meios,Other temporary crops,0,0,0,0
16J090728_Panoias de Cima_Cereals,16J090728,Panoias de Cima,Cereals,305,90,61,15
16J090728_Panoias de Cima_Dried pulses,16J090728,Panoias de Cima,Dried pulses,29,1,0,1
16J090728_Panoias de Cima_Temporary grasses and grazings,16J090728,Panoias de Cima,Temporary grasses and grazings,59,0,0,41
16J090728_Panoias de Cima_Fodder plants,16J090728,Panoias de Cima,Fodder plants,377,125,78,34
16J090728_Panoias de Cima_Potatoes,16J090728,Panoias de Cima,Potatoes,75,19,8,4
16J090728_Panoias de Cima_Sugarbeets,16J090728,Panoias de Cima,Sugarbeets,0,0,0,0
16J090728_Panoias de Cima_Industrial crops,16J090728,Panoias de Cima,Industrial crops,0,0,0,0
16J090728_Panoias de Cima_Fresh vegetables,16J090728,Panoias de Cima,Fresh vegetables,0,19,0,4
16J090728_Panoias de Cima_Flowers and ornamental plants,16J090728,Panoias de Cima,Flowers and ornamental plants,0,0,0,0
16J090728_Panoias de Cima_Other temporary crops,16J090728,Panoias de Cima,Other temporary crops,4,3,10,0
16J090729_Pega_Cereals,16J090729,Pega,Cereals,42,30,16,8
16J090729_Pega_Dried pulses,16J090729,Pega,Dried pulses,10,0,0,0
16J090729_Pega_Temporary grasses and grazings,16J090729,Pega,Temporary grasses and grazings,0,2,34,25
16J090729_Pega_Fodder plants,16J090729,Pega,Fodder plants,23,6,2,6
16J090729_Pega_Potatoes,16J090729,Pega,Potatoes,13,1,1,0
16J090729_Pega_Sugarbeets,16J090729,Pega,Sugarbeets,0,0,0,0
16J090729_Pega_Industrial crops,16J090729,Pega,Industrial crops,0,0,0,0
16J090729_Pega_Fresh vegetables,16J090729,Pega,Fresh vegetables,0,0,0,0
16J090729_Pega_Flowers and ornamental plants,16J090729,Pega,Flowers and ornamental plants,0,0,0,0
16J090729_Pega_Other temporary crops,16J090729,Pega,Other temporary crops,0,0,0,0
16J090730_Pêra do Moço_Cereals,16J090730,Pêra do Moço,Cereals,428,174,53,7
16J090730_Pêra do Moço_Dried pulses,16J090730,Pêra do Moço,Dried pulses,10,0,3,1
16J090730_Pêra do Moço_Temporary grasses and grazings,16J090730,Pêra do Moço,Temporary grasses and grazings,7,1,0,15
16J090730_Pêra do Moço_Fodder plants,16J090730,Pêra do Moço,Fodder plants,184,246,116,82
16J090730_Pêra do Moço_Potatoes,16J090730,Pêra do Moço,Potatoes,127,45,12,2
16J090730_Pêra do Moço_Sugarbeets,16J090730,Pêra do Moço,Sugarbeets,0,0,0,0
16J090730_Pêra do Moço_Industrial crops,16J090730,Pêra do Moço,Industrial crops,0,0,0,0
16J090730_Pêra do Moço_Fresh vegetables,16J090730,Pêra do Moço,Fresh vegetables,2,4,0,10
16J090730_Pêra do Moço_Flowers and ornamental plants,16J090730,Pêra do Moço,Flowers and ornamental plants,0,0,0,0
16J090730_Pêra do Moço_Other temporary crops,16J090730,Pêra do Moço,Other temporary crops,2,0,0,0
16J090732_Porto da Carne_Cereals,16J090732,Porto da Carne,Cereals,38,2,2,1
16J090732_Porto da Carne_Dried pulses,16J090732,Porto da Carne,Dried pulses,10,0,1,0
16J090732_Porto da Carne_Temporary grasses and grazings,16J090732,Porto da Carne,Temporary grasses and grazings,0,3,0,8
16J090732_Porto da Carne_Fodder plants,16J090732,Porto da Carne,Fodder plants,20,6,2,2
16J090732_Porto da Carne_Potatoes,16J090732,Porto da Carne,Potatoes,11,3,3,0
16J090732_Porto da Carne_Sugarbeets,16J090732,Porto da Carne,Sugarbeets,0,0,0,0
16J090732_Porto da Carne_Industrial crops,16J090732,Porto da Carne,Industrial crops,0,0,0,0
16J090732_Porto da Carne_Fresh vegetables,16J090732,Porto da Carne,Fresh vegetables,7,0,0,0
16J090732_Porto da Carne_Flowers and ornamental plants,16J090732,Porto da Carne,Flowers and ornamental plants,0,0,0,0
16J090732_Porto da Carne_Other temporary crops,16J090732,Porto da Carne,Other temporary crops,0,0,0,0
16J090734_Ramela_Cereals,16J090734,Ramela,Cereals,78,26,8,0
16J090734_Ramela_Dried pulses,16J090734,Ramela,Dried pulses,32,1,3,0
16J090734_Ramela_Temporary grasses and grazings,16J090734,Ramela,Temporary grasses and grazings,23,0,0,19
16J090734_Ramela_Fodder plants,16J090734,Ramela,Fodder plants,177,37,14,3
16J090734_Ramela_Potatoes,16J090734,Ramela,Potatoes,54,15,7,2
16J090734_Ramela_Sugarbeets,16J090734,Ramela,Sugarbeets,0,0,0,0
16J090734_Ramela_Industrial crops,16J090734,Ramela,Industrial crops,0,0,0,0
16J090734_Ramela_Fresh vegetables,16J090734,Ramela,Fresh vegetables,0,0,0,1
16J090734_Ramela_Flowers and ornamental plants,16J090734,Ramela,Flowers and ornamental plants,0,0,0,0
16J090734_Ramela_Other temporary crops,16J090734,Ramela,Other temporary crops,0,0,0,0
16J090738_Santana da Azinha_Cereals,16J090738,Santana da Azinha,Cereals,351,83,32,18
16J090738_Santana da Azinha_Dried pulses,16J090738,Santana da Azinha,Dried pulses,27,1,2,0
16J090738_Santana da Azinha_Temporary grasses and grazings,16J090738,Santana da Azinha,Temporary grasses and grazings,0,0,0,45
16J090738_Santana da Azinha_Fodder plants,16J090738,Santana da Azinha,Fodder plants,153,97,54,14
16J090738_Santana da Azinha_Potatoes,16J090738,Santana da Azinha,Potatoes,53,9,6,3
16J090738_Santana da Azinha_Sugarbeets,16J090738,Santana da Azinha,Sugarbeets,0,0,0,0
16J090738_Santana da Azinha_Industrial crops,16J090738,Santana da Azinha,Industrial crops,0,0,0,0
16J090738_Santana da Azinha_Fresh vegetables,16J090738,Santana da Azinha,Fresh vegetables,0,0,0,10
16J090738_Santana da Azinha_Flowers and ornamental plants,16J090738,Santana da Azinha,Flowers and ornamental plants,0,0,0,0
16J090738_Santana da Azinha_Other temporary crops,16J090738,Santana da Azinha,Other temporary crops,1,0,0,0
16J090744_Sobral da Serra_Cereals,16J090744,Sobral da Serra,Cereals,89,36,8,31
16J090744_Sobral da Serra_Dried pulses,16J090744,Sobral da Serra,Dried pulses,21,3,1,1
16J090744_Sobral da Serra_Temporary grasses and grazings,16J090744,Sobral da Serra,Temporary grasses and grazings,2,0,0,2
16J090744_Sobral da Serra_Fodder plants,16J090744,Sobral da Serra,Fodder plants,31,35,27,25
16J090744_Sobral da Serra_Potatoes,16J090744,Sobral da Serra,Potatoes,32,35,1,2
16J090744_Sobral da Serra_Sugarbeets,16J090744,Sobral da Serra,Sugarbeets,0,0,0,0
16J090744_Sobral da Serra_Industrial crops,16J090744,Sobral da Serra,Industrial crops,0,0,0,0
16J090744_Sobral da Serra_Fresh vegetables,16J090744,Sobral da Serra,Fresh vegetables,4,0,0,1
16J090744_Sobral da Serra_Flowers and ornamental plants,16J090744,Sobral da Serra,Flowers and ornamental plants,0,0,0,0
16J090744_Sobral da Serra_Other temporary crops,16J090744,Sobral da Serra,Other temporary crops,0,0,0,1
16J090746_Vale de Estrela_Cereals,16J090746,Vale de Estrela,Cereals,83,31,10,21
16J090746_Vale de Estrela_Dried pulses,16J090746,Vale de Estrela,Dried pulses,4,0,0,0
16J090746_Vale de Estrela_Temporary grasses and grazings,16J090746,Vale de Estrela,Temporary grasses and grazings,0,1,0,5
16J090746_Vale de Estrela_Fodder plants,16J090746,Vale de Estrela,Fodder plants,95,61,34,12
16J090746_Vale de Estrela_Potatoes,16J090746,Vale de Estrela,Potatoes,15,7,1,1
16J090746_Vale de Estrela_Sugarbeets,16J090746,Vale de Estrela,Sugarbeets,0,0,0,0
16J090746_Vale de Estrela_Industrial crops,16J090746,Vale de Estrela,Industrial crops,0,0,0,0
16J090746_Vale de Estrela_Fresh vegetables,16J090746,Vale de Estrela,Fresh vegetables,0,0,0,0
16J090746_Vale de Estrela_Flowers and ornamental plants,16J090746,Vale de Estrela,Flowers and ornamental plants,0,0,0,0
16J090746_Vale de Estrela_Other temporary crops,16J090746,Vale de Estrela,Other temporary crops,0,0,0,0
16J090747_Valhelhas_Cereals,16J090747,Valhelhas,Cereals,121,13,11,110
16J090747_Valhelhas_Dried pulses,16J090747,Valhelhas,Dried pulses,9,0,0,0
16J090747_Valhelhas_Temporary grasses and grazings,16J090747,Valhelhas,Temporary grasses and grazings,73,9,0,10
16J090747_Valhelhas_Fodder plants,16J090747,Valhelhas,Fodder plants,90,33,35,102
16J090747_Valhelhas_Potatoes,16J090747,Valhelhas,Potatoes,19,6,0,1
16J090747_Valhelhas_Sugarbeets,16J090747,Valhelhas,Sugarbeets,0,0,0,0
16J090747_Valhelhas_Industrial crops,16J090747,Valhelhas,Industrial crops,4,0,0,0
16J090747_Valhelhas_Fresh vegetables,16J090747,Valhelhas,Fresh vegetables,0,0,0,1
16J090747_Valhelhas_Flowers and ornamental plants,16J090747,Valhelhas,Flowers and ornamental plants,0,0,0,0
16J090747_Valhelhas_Other temporary crops,16J090747,Valhelhas,Other temporary crops,0,0,0,0
16J090748_Vela_Cereals,16J090748,Vela,Cereals,252,91,22,8
16J090748_Vela_Dried pulses,16J090748,Vela,Dried pulses,13,1,0,0
16J090748_Vela_Temporary grasses and grazings,16J090748,Vela,Temporary grasses and grazings,0,12,0,3
16J090748_Vela_Fodder plants,16J090748,Vela,Fodder plants,147,91,32,42
16J090748_Vela_Potatoes,16J090748,Vela,Potatoes,54,12,1,1
16J090748_Vela_Sugarbeets,16J090748,Vela,Sugarbeets,0,0,0,0
16J090748_Vela_Industrial crops,16J090748,Vela,Industrial crops,0,0,0,0
16J090748_Vela_Fresh vegetables,16J090748,Vela,Fresh vegetables,0,0,0,0
16J090748_Vela_Flowers and ornamental plants,16J090748,Vela,Flowers and ornamental plants,0,0,0,0
16J090748_Vela_Other temporary crops,16J090748,Vela,Other temporary crops,0,0,0,0
16J090749_Videmonte_Cereals,16J090749,Videmonte,Cereals,811,324,128,112
16J090749_Videmonte_Dried pulses,16J090749,Videmonte,Dried pulses,44,1,0,0
16J090749_Videmonte_Temporary grasses and grazings,16J090749,Videmonte,Temporary grasses and grazings,5,0,0,155
16J090749_Videmonte_Fodder plants,16J090749,Videmonte,Fodder plants,470,96,48,84
16J090749_Videmonte_Potatoes,16J090749,Videmonte,Potatoes,86,33,4,0
16J090749_Videmonte_Sugarbeets,16J090749,Videmonte,Sugarbeets,0,0,0,0
16J090749_Videmonte_Industrial crops,16J090749,Videmonte,Industrial crops,0,0,0,0
16J090749_Videmonte_Fresh vegetables,16J090749,Videmonte,Fresh vegetables,0,0,0,0
16J090749_Videmonte_Flowers and ornamental plants,16J090749,Videmonte,Flowers and ornamental plants,0,0,0,1
16J090749_Videmonte_Other temporary crops,16J090749,Videmonte,Other temporary crops,7,0,0,0
16J090750_Vila Cortês do Mondego_Cereals,16J090750,Vila Cortês do Mondego,Cereals,26,28,19,7
16J090750_Vila Cortês do Mondego_Dried pulses,16J090750,Vila Cortês do Mondego,Dried pulses,6,0,0,0
16J090750_Vila Cortês do Mondego_Temporary grasses and grazings,16J090750,Vila Cortês do Mondego,Temporary grasses and grazings,0,6,0,13
16J090750_Vila Cortês do Mondego_Fodder plants,16J090750,Vila Cortês do Mondego,Fodder plants,8,43,8,20
16J090750_Vila Cortês do Mondego_Potatoes,16J090750,Vila Cortês do Mondego,Potatoes,17,16,4,2
16J090750_Vila Cortês do Mondego_Sugarbeets,16J090750,Vila Cortês do Mondego,Sugarbeets,0,0,0,0
16J090750_Vila Cortês do Mondego_Industrial crops,16J090750,Vila Cortês do Mondego,Industrial crops,0,0,0,0
16J090750_Vila Cortês do Mondego_Fresh vegetables,16J090750,Vila Cortês do Mondego,Fresh vegetables,3,0,4,0
16J090750_Vila Cortês do Mondego_Flowers and ornamental plants,16J090750,Vila Cortês do Mondego,Flowers and ornamental plants,0,0,0,0
16J090750_Vila Cortês do Mondego_Other temporary crops,16J090750,Vila Cortês do Mondego,Other temporary crops,0,0,0,0
16J090751_Vila Fernando_Cereals,16J090751,Vila Fernando,Cereals,570,149,99,93
16J090751_Vila Fernando_Dried pulses,16J090751,Vila Fernando,Dried pulses,29,1,0,0
16J090751_Vila Fernando_Temporary grasses and grazings,16J090751,Vila Fernando,Temporary grasses and grazings,26,1,130,221
16J090751_Vila Fernando_Fodder plants,16J090751,Vila Fernando,Fodder plants,390,182,124,37
16J090751_Vila Fernando_Potatoes,16J090751,Vila Fernando,Potatoes,131,18,3,0
16J090751_Vila Fernando_Sugarbeets,16J090751,Vila Fernando,Sugarbeets,0,0,0,0
16J090751_Vila Fernando_Industrial crops,16J090751,Vila Fernando,Industrial crops,0,0,0,0
16J090751_Vila Fernando_Fresh vegetables,16J090751,Vila Fernando,Fresh vegetables,0,0,0,6
16J090751_Vila Fernando_Flowers and ornamental plants,16J090751,Vila Fernando,Flowers and ornamental plants,0,0,0,0
16J090751_Vila Fernando_Other temporary crops,16J090751,Vila Fernando,Other temporary crops,0,0,0,0
16J090752_Vila Franca do Deão_Cereals,16J090752,Vila Franca do Deão,Cereals,167,52,12,0
16J090752_Vila Franca do Deão_Dried pulses,16J090752,Vila Franca do Deão,Dried pulses,22,6,1,0
16J090752_Vila Franca do Deão_Temporary grasses and grazings,16J090752,Vila Franca do Deão,Temporary grasses and grazings,0,2,0,2
16J090752_Vila Franca do Deão_Fodder plants,16J090752,Vila Franca do Deão,Fodder plants,24,38,64,63
16J090752_Vila Franca do Deão_Potatoes,16J090752,Vila Franca do Deão,Potatoes,44,32,2,1
16J090752_Vila Franca do Deão_Sugarbeets,16J090752,Vila Franca do Deão,Sugarbeets,0,0,0,0
16J090752_Vila Franca do Deão_Industrial crops,16J090752,Vila Franca do Deão,Industrial crops,0,0,2,1
16J090752_Vila Franca do Deão_Fresh vegetables,16J090752,Vila Franca do Deão,Fresh vegetables,0,0,4,1
16J090752_Vila Franca do Deão_Flowers and ornamental plants,16J090752,Vila Franca do Deão,Flowers and ornamental plants,0,0,0,0
16J090752_Vila Franca do Deão_Other temporary crops,16J090752,Vila Franca do Deão,Other temporary crops,0,0,0,0
16J090753_Vila Garcia_Cereals,16J090753,Vila Garcia,Cereals,436,115,59,35
16J090753_Vila Garcia_Dried pulses,16J090753,Vila Garcia,Dried pulses,16,2,0,0
16J090753_Vila Garcia_Temporary grasses and grazings,16J090753,Vila Garcia,Temporary grasses and grazings,5,15,72,88
16J090753_Vila Garcia_Fodder plants,16J090753,Vila Garcia,Fodder plants,144,155,26,22
16J090753_Vila Garcia_Potatoes,16J090753,Vila Garcia,Potatoes,107,18,6,2
16J090753_Vila Garcia_Sugarbeets,16J090753,Vila Garcia,Sugarbeets,0,0,0,0
16J090753_Vila Garcia_Industrial crops,16J090753,Vila Garcia,Industrial crops,0,0,0,0
16J090753_Vila Garcia_Fresh vegetables,16J090753,Vila Garcia,Fresh vegetables,0,0,0,4
16J090753_Vila Garcia_Flowers and ornamental plants,16J090753,Vila Garcia,Flowers and ornamental plants,0,0,0,0
16J090753_Vila Garcia_Other temporary crops,16J090753,Vila Garcia,Other temporary crops,0,0,0,0
16J090757_Gonçalo_Cereals,16J090757,Gonçalo,Cereals,338,82,71,12
16J090757_Gonçalo_Dried pulses,16J090757,Gonçalo,Dried pulses,41,2,6,0
16J090757_Gonçalo_Temporary grasses and grazings,16J090757,Gonçalo,Temporary grasses and grazings,17,0,2,1
16J090757_Gonçalo_Fodder plants,16J090757,Gonçalo,Fodder plants,226,242,37,197
16J090757_Gonçalo_Potatoes,16J090757,Gonçalo,Potatoes,45,21,9,4
16J090757_Gonçalo_Sugarbeets,16J090757,Gonçalo,Sugarbeets,0,0,0,0
16J090757_Gonçalo_Industrial crops,16J090757,Gonçalo,Industrial crops,0,0,0,0
16J090757_Gonçalo_Fresh vegetables,16J090757,Gonçalo,Fresh vegetables,0,0,0,0
16J090757_Gonçalo_Flowers and ornamental plants,16J090757,Gonçalo,Flowers and ornamental plants,0,0,0,0
16J090757_Gonçalo_Other temporary crops,16J090757,Gonçalo,Other temporary crops,1,0,0,0
16J090758_Guarda_Cereals,16J090758,Guarda,Cereals,1301,241,80,41
16J090758_Guarda_Dried pulses,16J090758,Guarda,Dried pulses,77,8,2,2
16J090758_Guarda_Temporary grasses and grazings,16J090758,Guarda,Temporary grasses and grazings,52,17,43,88
16J090758_Guarda_Fodder plants,16J090758,Guarda,Fodder plants,1375,338,111,154
16J090758_Guarda_Potatoes,16J090758,Guarda,Potatoes,173,32,10,5
16J090758_Guarda_Sugarbeets,16J090758,Guarda,Sugarbeets,0,0,0,0
16J090758_Guarda_Industrial crops,16J090758,Guarda,Industrial crops,0,0,0,0
16J090758_Guarda_Fresh vegetables,16J090758,Guarda,Fresh vegetables,0,9,0,7
16J090758_Guarda_Flowers and ornamental plants,16J090758,Guarda,Flowers and ornamental plants,0,0,0,0
16J090758_Guarda_Other temporary crops,16J090758,Guarda,Other temporary crops,15,24,7,2
16J090759_Jarmelo São Miguel_Cereals,16J090759,Jarmelo São Miguel,Cereals,566,196,62,42
16J090759_Jarmelo São Miguel_Dried pulses,16J090759,Jarmelo São Miguel,Dried pulses,29,4,4,1
16J090759_Jarmelo São Miguel_Temporary grasses and grazings,16J090759,Jarmelo São Miguel,Temporary grasses and grazings,0,0,9,37
16J090759_Jarmelo São Miguel_Fodder plants,16J090759,Jarmelo São Miguel,Fodder plants,123,201,84,78
16J090759_Jarmelo São Miguel_Potatoes,16J090759,Jarmelo São Miguel,Potatoes,56,40,16,7
16J090759_Jarmelo São Miguel_Sugarbeets,16J090759,Jarmelo São Miguel,Sugarbeets,0,0,0,0
16J090759_Jarmelo São Miguel_Industrial crops,16J090759,Jarmelo São Miguel,Industrial crops,0,0,0,0
16J090759_Jarmelo São Miguel_Fresh vegetables,16J090759,Jarmelo São Miguel,Fresh vegetables,0,0,0,1
16J090759_Jarmelo São Miguel_Flowers and ornamental plants,16J090759,Jarmelo São Miguel,Flowers and ornamental plants,0,0,0,0
16J090759_Jarmelo São Miguel_Other temporary crops,16J090759,Jarmelo São Miguel,Other temporary crops,0,0,0,0
16J090760_Jarmelo São Pedro_Cereals,16J090760,Jarmelo São Pedro,Cereals,661,263,77,36
16J090760_Jarmelo São Pedro_Dried pulses,16J090760,Jarmelo São Pedro,Dried pulses,44,5,9,2
16J090760_Jarmelo São Pedro_Temporary grasses and grazings,16J090760,Jarmelo São Pedro,Temporary grasses and grazings,24,1,13,16
16J090760_Jarmelo São Pedro_Fodder plants,16J090760,Jarmelo São Pedro,Fodder plants,348,158,215,118
16J090760_Jarmelo São Pedro_Potatoes,16J090760,Jarmelo São Pedro,Potatoes,60,36,15,7
16J090760_Jarmelo São Pedro_Sugarbeets,16J090760,Jarmelo São Pedro,Sugarbeets,0,0,0,0
16J090760_Jarmelo São Pedro_Industrial crops,16J090760,Jarmelo São Pedro,Industrial crops,0,0,0,0
16J090760_Jarmelo São Pedro_Fresh vegetables,16J090760,Jarmelo São Pedro,Fresh vegetables,0,1,0,0
16J090760_Jarmelo São Pedro_Flowers and ornamental plants,16J090760,Jarmelo São Pedro,Flowers and ornamental plants,0,0,0,0
16J090760_Jarmelo São Pedro_Other temporary crops,16J090760,Jarmelo São Pedro,Other temporary crops,8,0,0,0
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Cereals,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Cereals,198,81,19,9
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Dried pulses,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Dried pulses,14,5,0,0
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Temporary grasses and grazings,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Temporary grasses and grazings,0,0,0,0
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Fodder plants,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Fodder plants,44,38,51,27
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Potatoes,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Potatoes,32,23,2,0
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Sugarbeets,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Sugarbeets,0,0,0,0
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Industrial crops,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Industrial crops,0,0,0,0
16J090761_União de freguesias de Avelãs de Ambom e Rocamondo_Fresh vegetables,16J090761,União de freguesias de Avelãs de Ambom e Rocamondo,Fresh vegetables,0,0,0,3
